"id","productId","userId","userName","rating","title","content","pros","cons","verified","createdAt"
"rv-bulk-43-0","gpu-rtx4090","user-rv-bulk-43-0","Uyên Nhi","4","Rất hài lòng","Sản phẩm chất lượng, đúng như mô tả. Giao hàng nhanh. Sẽ ủng hộ tiếp.","[""Chất lượng tốt"",""Đúng mô tả"",""Ship nhanh""]","[]","true","2024-04-02"
"rv-bulk-43-1","gpu-rtx4090","user-rv-bulk-43-1","Yến Nhi","5","Đáng đồng tiền","Hiệu năng xứng đáng với giá tiền. Chạy ổn định, không lỗi vặt.","[""Giá/hiệu năng tốt"",""Ổn định""]","[""Hộp hơi xấu""]","true","2024-06-22"
"rv-bulk-43-2","gpu-rtx4090","user-rv-bulk-43-2","Thanh Tâm","4","Recommend cho mọi người","Đã giới thiệu cho 3 người bạn mua cùng sản phẩm. Ai cũng hài lòng.","[""Tin cậy"",""Recommend""]","[]","true","2024-07-10"
"rv-bulk-43-3","gpu-rtx4090","user-rv-bulk-43-3","Minh Châu","5","5 sao xứng đáng","Dùng 3 tháng, hoạt động perfect. Không có gì phải phàn nàn.","[""Bền bỉ"",""Hoạt động tốt""]","[]","true","2024-06-22"
"rv-bulk-43-4","gpu-rtx4090","user-rv-bulk-43-4","Hạnh Nguyên","4","Upgrade đáng giá","Nâng cấp từ đời cũ lên sản phẩm này: khác biệt rõ rệt. Worth it.","[""Upgrade đáng giá"",""Hiệu năng tăng""]","[""Giá hơi cao""]","true","2024-08-12"
"rv-bulk-43-5","gpu-rtx4090","user-rv-bulk-43-5","Anh Dũng","5","Build quality tốt","Chất lượng build tốt, packaging cẩn thận. Warranty card đầy đủ.","[""Build quality"",""Packaging tốt"",""Warranty""]","[]","true","2024-06-15"
"rv-bulk-43-6","gpu-rtx4090","user-rv-bulk-43-6","Bảo Long","4","Chạy mát, yên tĩnh","Nhiệt độ hoạt động tốt, không ồn. Phù hợp cho build silent.","[""Chạy mát"",""Yên tĩnh""]","[]","true","2024-04-22"
"rv-bulk-43-7","gpu-rtx4090","user-rv-bulk-43-7","Công Minh","5","Gaming mượt mà","Chơi game mượt mà, FPS ổn định, không drop frame. Rất hài lòng.","[""FPS ổn định"",""Mượt mà""]","[]","true","2024-07-01"
"rv-bulk-43-8","gpu-rtx4090","user-rv-bulk-43-8","Đức Anh","4","Phục vụ công việc tốt","Dùng cho công việc hàng ngày: nhanh, ổn định, không lag.","[""Công việc OK"",""Nhanh"",""Ổn định""]","[]","true","2024-07-01"
"rv-bulk-43-9","gpu-rtx4090","user-rv-bulk-43-9","Gia Bảo","5","Hàng chính hãng, yên tâm","Hàng chính hãng, tem nhãn đầy đủ. Bảo hành rõ ràng. Mua ở đây yên tâm.","[""Chính hãng"",""Bảo hành"",""Tin cậy""]","[]","true","2024-01-22"
"rv-bulk-44-0","gpu-rx7600","user-rv-bulk-44-0","Yến Nhi","4","Rất hài lòng","Sản phẩm chất lượng, đúng như mô tả. Giao hàng nhanh. Sẽ ủng hộ tiếp.","[""Chất lượng tốt"",""Đúng mô tả"",""Ship nhanh""]","[]","true","2024-08-12"
"rv-bulk-44-1","gpu-rx7600","user-rv-bulk-44-1","Thanh Tâm","5","Đáng đồng tiền","Hiệu năng xứng đáng với giá tiền. Chạy ổn định, không lỗi vặt.","[""Giá/hiệu năng tốt"",""Ổn định""]","[""Hộp hơi xấu""]","true","2024-04-15"
"rv-bulk-44-2","gpu-rx7600","user-rv-bulk-44-2","Minh Châu","4","Recommend cho mọi người","Đã giới thiệu cho 3 người bạn mua cùng sản phẩm. Ai cũng hài lòng.","[""Tin cậy"",""Recommend""]","[]","true","2024-02-03"
"rv-bulk-44-3","gpu-rx7600","user-rv-bulk-44-3","Hạnh Nguyên","5","5 sao xứng đáng","Dùng 3 tháng, hoạt động perfect. Không có gì phải phàn nàn.","[""Bền bỉ"",""Hoạt động tốt""]","[]","true","2024-07-10"
"rv-bulk-44-4","gpu-rx7600","user-rv-bulk-44-4","Anh Dũng","4","Upgrade đáng giá","Nâng cấp từ đời cũ lên sản phẩm này: khác biệt rõ rệt. Worth it.","[""Upgrade đáng giá"",""Hiệu năng tăng""]","[""Giá hơi cao""]","true","2024-02-03"
"rv-bulk-44-5","gpu-rx7600","user-rv-bulk-44-5","Bảo Long","5","Build quality tốt","Chất lượng build tốt, packaging cẩn thận. Warranty card đầy đủ.","[""Build quality"",""Packaging tốt"",""Warranty""]","[]","true","2024-08-20"
"rv-bulk-44-6","gpu-rx7600","user-rv-bulk-44-6","Công Minh","4","Chạy mát, yên tĩnh","Nhiệt độ hoạt động tốt, không ồn. Phù hợp cho build silent.","[""Chạy mát"",""Yên tĩnh""]","[]","true","2024-05-12"
"rv-bulk-44-7","gpu-rx7600","user-rv-bulk-44-7","Đức Anh","5","Gaming mượt mà","Chơi game mượt mà, FPS ổn định, không drop frame. Rất hài lòng.","[""FPS ổn định"",""Mượt mà""]","[]","true","2024-09-15"
"rv-bulk-44-8","gpu-rx7600","user-rv-bulk-44-8","Gia Bảo","4","Phục vụ công việc tốt","Dùng cho công việc hàng ngày: nhanh, ổn định, không lag.","[""Công việc OK"",""Nhanh"",""Ổn định""]","[]","true","2024-08-01"
"rv-bulk-44-9","gpu-rx7600","user-rv-bulk-44-9","Hải Đăng","5","Hàng chính hãng, yên tâm","Hàng chính hãng, tem nhãn đầy đủ. Bảo hành rõ ràng. Mua ở đây yên tâm.","[""Chính hãng"",""Bảo hành"",""Tin cậy""]","[]","true","2024-01-22"
"rv-bulk-45-0","gpu-rx7800xt","user-rv-bulk-45-0","Thanh Tâm","4","Rất hài lòng","Sản phẩm chất lượng, đúng như mô tả. Giao hàng nhanh. Sẽ ủng hộ tiếp.","[""Chất lượng tốt"",""Đúng mô tả"",""Ship nhanh""]","[]","true","2024-10-15"
"rv-bulk-45-1","gpu-rx7800xt","user-rv-bulk-45-1","Minh Châu","5","Đáng đồng tiền","Hiệu năng xứng đáng với giá tiền. Chạy ổn định, không lỗi vặt.","[""Giá/hiệu năng tốt"",""Ổn định""]","[""Hộp hơi xấu""]","true","2024-03-18"
"rv-bulk-45-2","gpu-rx7800xt","user-rv-bulk-45-2","Hạnh Nguyên","4","Recommend cho mọi người","Đã giới thiệu cho 3 người bạn mua cùng sản phẩm. Ai cũng hài lòng.","[""Tin cậy"",""Recommend""]","[]","true","2024-05-01"
"rv-bulk-45-3","gpu-rx7800xt","user-rv-bulk-45-3","Anh Dũng","5","5 sao xứng đáng","Dùng 3 tháng, hoạt động perfect. Không có gì phải phàn nàn.","[""Bền bỉ"",""Hoạt động tốt""]","[]","true","2024-06-01"
"rv-bulk-45-4","gpu-rx7800xt","user-rv-bulk-45-4","Bảo Long","4","Upgrade đáng giá","Nâng cấp từ đời cũ lên sản phẩm này: khác biệt rõ rệt. Worth it.","[""Upgrade đáng giá"",""Hiệu năng tăng""]","[""Giá hơi cao""]","true","2024-07-20"
"rv-bulk-45-5","gpu-rx7800xt","user-rv-bulk-45-5","Công Minh","5","Build quality tốt","Chất lượng build tốt, packaging cẩn thận. Warranty card đầy đủ.","[""Build quality"",""Packaging tốt"",""Warranty""]","[]","true","2024-02-28"
"rv-bulk-45-6","gpu-rx7800xt","user-rv-bulk-45-6","Đức Anh","4","Chạy mát, yên tĩnh","Nhiệt độ hoạt động tốt, không ồn. Phù hợp cho build silent.","[""Chạy mát"",""Yên tĩnh""]","[]","true","2024-11-01"
"rv-bulk-45-7","gpu-rx7800xt","user-rv-bulk-45-7","Gia Bảo","5","Gaming mượt mà","Chơi game mượt mà, FPS ổn định, không drop frame. Rất hài lòng.","[""FPS ổn định"",""Mượt mà""]","[]","true","2024-06-01"
"rv-bulk-45-8","gpu-rx7800xt","user-rv-bulk-45-8","Hải Đăng","4","Phục vụ công việc tốt","Dùng cho công việc hàng ngày: nhanh, ổn định, không lag.","[""Công việc OK"",""Nhanh"",""Ổn định""]","[]","true","2024-06-22"
"rv-bulk-45-9","gpu-rx7800xt","user-rv-bulk-45-9","Khánh Duy","5","Hàng chính hãng, yên tâm","Hàng chính hãng, tem nhãn đầy đủ. Bảo hành rõ ràng. Mua ở đây yên tâm.","[""Chính hãng"",""Bảo hành"",""Tin cậy""]","[]","true","2024-02-14"
"rv-bulk-46-0","ssd-sn770-1tb","user-rv-bulk-46-0","Minh Châu","4","Rất hài lòng","Sản phẩm chất lượng, đúng như mô tả. Giao hàng nhanh. Sẽ ủng hộ tiếp.","[""Chất lượng tốt"",""Đúng mô tả"",""Ship nhanh""]","[]","true","2024-05-12"
"rv-bulk-46-1","ssd-sn770-1tb","user-rv-bulk-46-1","Hạnh Nguyên","5","Đáng đồng tiền","Hiệu năng xứng đáng với giá tiền. Chạy ổn định, không lỗi vặt.","[""Giá/hiệu năng tốt"",""Ổn định""]","[""Hộp hơi xấu""]","true","2024-05-12"
"rv-bulk-46-2","ssd-sn770-1tb","user-rv-bulk-46-2","Anh Dũng","4","Recommend cho mọi người","Đã giới thiệu cho 3 người bạn mua cùng sản phẩm. Ai cũng hài lòng.","[""Tin cậy"",""Recommend""]","[]","true","2024-07-20"
"rv-bulk-46-3","ssd-sn770-1tb","user-rv-bulk-46-3","Bảo Long","5","5 sao xứng đáng","Dùng 3 tháng, hoạt động perfect. Không có gì phải phàn nàn.","[""Bền bỉ"",""Hoạt động tốt""]","[]","true","2024-10-01"
"rv-bulk-46-4","ssd-sn770-1tb","user-rv-bulk-46-4","Công Minh","4","Upgrade đáng giá","Nâng cấp từ đời cũ lên sản phẩm này: khác biệt rõ rệt. Worth it.","[""Upgrade đáng giá"",""Hiệu năng tăng""]","[""Giá hơi cao""]","true","2024-10-01"
"rv-bulk-46-5","ssd-sn770-1tb","user-rv-bulk-46-5","Đức Anh","5","Build quality tốt","Chất lượng build tốt, packaging cẩn thận. Warranty card đầy đủ.","[""Build quality"",""Packaging tốt"",""Warranty""]","[]","true","2024-03-25"
"rv-bulk-46-6","ssd-sn770-1tb","user-rv-bulk-46-6","Gia Bảo","4","Chạy mát, yên tĩnh","Nhiệt độ hoạt động tốt, không ồn. Phù hợp cho build silent.","[""Chạy mát"",""Yên tĩnh""]","[]","true","2024-02-28"
"rv-bulk-46-7","ssd-sn770-1tb","user-rv-bulk-46-7","Hải Đăng","5","Gaming mượt mà","Chơi game mượt mà, FPS ổn định, không drop frame. Rất hài lòng.","[""FPS ổn định"",""Mượt mà""]","[]","true","2024-06-01"
"rv-bulk-46-8","ssd-sn770-1tb","user-rv-bulk-46-8","Khánh Duy","4","Phục vụ công việc tốt","Dùng cho công việc hàng ngày: nhanh, ổn định, không lag.","[""Công việc OK"",""Nhanh"",""Ổn định""]","[]","true","2024-04-02"
"rv-bulk-46-9","ssd-sn770-1tb","user-rv-bulk-46-9","Lê Hoàng","5","Hàng chính hãng, yên tâm","Hàng chính hãng, tem nhãn đầy đủ. Bảo hành rõ ràng. Mua ở đây yên tâm.","[""Chính hãng"",""Bảo hành"",""Tin cậy""]","[]","true","2024-10-22"
"rv-bulk-47-0","ssd-990pro-1tb","user-rv-bulk-47-0","Hạnh Nguyên","4","Rất hài lòng","Sản phẩm chất lượng, đúng như mô tả. Giao hàng nhanh. Sẽ ủng hộ tiếp.","[""Chất lượng tốt"",""Đúng mô tả"",""Ship nhanh""]","[]","true","2024-05-12"
"rv-bulk-47-1","ssd-990pro-1tb","user-rv-bulk-47-1","Anh Dũng","5","Đáng đồng tiền","Hiệu năng xứng đáng với giá tiền. Chạy ổn định, không lỗi vặt.","[""Giá/hiệu năng tốt"",""Ổn định""]","[""Hộp hơi xấu""]","true","2024-03-25"
"rv-bulk-47-2","ssd-990pro-1tb","user-rv-bulk-47-2","Bảo Long","4","Recommend cho mọi người","Đã giới thiệu cho 3 người bạn mua cùng sản phẩm. Ai cũng hài lòng.","[""Tin cậy"",""Recommend""]","[]","true","2024-04-02"
"rv-bulk-47-3","ssd-990pro-1tb","user-rv-bulk-47-3","Công Minh","5","5 sao xứng đáng","Dùng 3 tháng, hoạt động perfect. Không có gì phải phàn nàn.","[""Bền bỉ"",""Hoạt động tốt""]","[]","true","2024-10-15"
"rv-bulk-47-4","ssd-990pro-1tb","user-rv-bulk-47-4","Đức Anh","4","Upgrade đáng giá","Nâng cấp từ đời cũ lên sản phẩm này: khác biệt rõ rệt. Worth it.","[""Upgrade đáng giá"",""Hiệu năng tăng""]","[""Giá hơi cao""]","true","2024-02-14"
"rv-bulk-47-5","ssd-990pro-1tb","user-rv-bulk-47-5","Gia Bảo","5","Build quality tốt","Chất lượng build tốt, packaging cẩn thận. Warranty card đầy đủ.","[""Build quality"",""Packaging tốt"",""Warranty""]","[]","true","2024-06-22"
"rv-bulk-47-6","ssd-990pro-1tb","user-rv-bulk-47-6","Hải Đăng","4","Chạy mát, yên tĩnh","Nhiệt độ hoạt động tốt, không ồn. Phù hợp cho build silent.","[""Chạy mát"",""Yên tĩnh""]","[]","true","2024-04-15"
"rv-bulk-47-7","ssd-990pro-1tb","user-rv-bulk-47-7","Khánh Duy","5","Gaming mượt mà","Chơi game mượt mà, FPS ổn định, không drop frame. Rất hài lòng.","[""FPS ổn định"",""Mượt mà""]","[]","true","2024-05-01"
"rv-bulk-47-8","ssd-990pro-1tb","user-rv-bulk-47-8","Lê Hoàng","4","Phục vụ công việc tốt","Dùng cho công việc hàng ngày: nhanh, ổn định, không lag.","[""Công việc OK"",""Nhanh"",""Ổn định""]","[]","true","2024-08-12"
"rv-bulk-47-9","ssd-990pro-1tb","user-rv-bulk-47-9","Minh Trí","5","Hàng chính hãng, yên tâm","Hàng chính hãng, tem nhãn đầy đủ. Bảo hành rõ ràng. Mua ở đây yên tâm.","[""Chính hãng"",""Bảo hành"",""Tin cậy""]","[]","true","2024-05-20"
"rv-bulk-48-0","psu-rm850x","user-rv-bulk-48-0","Anh Dũng","4","Rất hài lòng","Sản phẩm chất lượng, đúng như mô tả. Giao hàng nhanh. Sẽ ủng hộ tiếp.","[""Chất lượng tốt"",""Đúng mô tả"",""Ship nhanh""]","[]","true","2024-04-22"
"rv-bulk-48-1","psu-rm850x","user-rv-bulk-48-1","Bảo Long","5","Đáng đồng tiền","Hiệu năng xứng đáng với giá tiền. Chạy ổn định, không lỗi vặt.","[""Giá/hiệu năng tốt"",""Ổn định""]","[""Hộp hơi xấu""]","true","2024-11-01"
"rv-bulk-48-2","psu-rm850x","user-rv-bulk-48-2","Công Minh","4","Recommend cho mọi người","Đã giới thiệu cho 3 người bạn mua cùng sản phẩm. Ai cũng hài lòng.","[""Tin cậy"",""Recommend""]","[]","true","2024-03-25"
"rv-bulk-48-3","psu-rm850x","user-rv-bulk-48-3","Đức Anh","5","5 sao xứng đáng","Dùng 3 tháng, hoạt động perfect. Không có gì phải phàn nàn.","[""Bền bỉ"",""Hoạt động tốt""]","[]","true","2024-09-15"
"rv-bulk-48-4","psu-rm850x","user-rv-bulk-48-4","Gia Bảo","4","Upgrade đáng giá","Nâng cấp từ đời cũ lên sản phẩm này: khác biệt rõ rệt. Worth it.","[""Upgrade đáng giá"",""Hiệu năng tăng""]","[""Giá hơi cao""]","true","2024-04-15"
"rv-bulk-48-5","psu-rm850x","user-rv-bulk-48-5","Hải Đăng","5","Build quality tốt","Chất lượng build tốt, packaging cẩn thận. Warranty card đầy đủ.","[""Build quality"",""Packaging tốt"",""Warranty""]","[]","true","2024-02-28"
"rv-bulk-48-6","psu-rm850x","user-rv-bulk-48-6","Khánh Duy","4","Chạy mát, yên tĩnh","Nhiệt độ hoạt động tốt, không ồn. Phù hợp cho build silent.","[""Chạy mát"",""Yên tĩnh""]","[]","true","2024-07-01"
"rv-bulk-48-7","psu-rm850x","user-rv-bulk-48-7","Lê Hoàng","5","Gaming mượt mà","Chơi game mượt mà, FPS ổn định, không drop frame. Rất hài lòng.","[""FPS ổn định"",""Mượt mà""]","[]","true","2024-10-01"
"rv-bulk-48-8","psu-rm850x","user-rv-bulk-48-8","Minh Trí","4","Phục vụ công việc tốt","Dùng cho công việc hàng ngày: nhanh, ổn định, không lag.","[""Công việc OK"",""Nhanh"",""Ổn định""]","[]","true","2024-10-01"
"rv-bulk-48-9","psu-rm850x","user-rv-bulk-48-9","Nhật Hào","5","Hàng chính hãng, yên tâm","Hàng chính hãng, tem nhãn đầy đủ. Bảo hành rõ ràng. Mua ở đây yên tâm.","[""Chính hãng"",""Bảo hành"",""Tin cậy""]","[]","true","2024-05-12"
"rv-bulk-49-0","psu-rm650e","user-rv-bulk-49-0","Bảo Long","4","Rất hài lòng","Sản phẩm chất lượng, đúng như mô tả. Giao hàng nhanh. Sẽ ủng hộ tiếp.","[""Chất lượng tốt"",""Đúng mô tả"",""Ship nhanh""]","[]","true","2024-09-01"
"rv-bulk-49-1","psu-rm650e","user-rv-bulk-49-1","Công Minh","5","Đáng đồng tiền","Hiệu năng xứng đáng với giá tiền. Chạy ổn định, không lỗi vặt.","[""Giá/hiệu năng tốt"",""Ổn định""]","[""Hộp hơi xấu""]","true","2024-03-18"
"rv-bulk-49-2","psu-rm650e","user-rv-bulk-49-2","Đức Anh","4","Recommend cho mọi người","Đã giới thiệu cho 3 người bạn mua cùng sản phẩm. Ai cũng hài lòng.","[""Tin cậy"",""Recommend""]","[]","true","2024-07-01"
"rv-bulk-49-3","psu-rm650e","user-rv-bulk-49-3","Gia Bảo","5","5 sao xứng đáng","Dùng 3 tháng, hoạt động perfect. Không có gì phải phàn nàn.","[""Bền bỉ"",""Hoạt động tốt""]","[]","true","2024-04-15"
"rv-bulk-49-4","psu-rm650e","user-rv-bulk-49-4","Hải Đăng","4","Upgrade đáng giá","Nâng cấp từ đời cũ lên sản phẩm này: khác biệt rõ rệt. Worth it.","[""Upgrade đáng giá"",""Hiệu năng tăng""]","[""Giá hơi cao""]","true","2024-08-12"
"rv-bulk-49-5","psu-rm650e","user-rv-bulk-49-5","Khánh Duy","5","Build quality tốt","Chất lượng build tốt, packaging cẩn thận. Warranty card đầy đủ.","[""Build quality"",""Packaging tốt"",""Warranty""]","[]","true","2024-11-01"
"rv-bulk-49-6","psu-rm650e","user-rv-bulk-49-6","Lê Hoàng","4","Chạy mát, yên tĩnh","Nhiệt độ hoạt động tốt, không ồn. Phù hợp cho build silent.","[""Chạy mát"",""Yên tĩnh""]","[]","true","2024-06-15"
"rv-bulk-49-7","psu-rm650e","user-rv-bulk-49-7","Minh Trí","5","Gaming mượt mà","Chơi game mượt mà, FPS ổn định, không drop frame. Rất hài lòng.","[""FPS ổn định"",""Mượt mà""]","[]","true","2024-06-22"
"rv-bulk-49-8","psu-rm650e","user-rv-bulk-49-8","Nhật Hào","4","Phục vụ công việc tốt","Dùng cho công việc hàng ngày: nhanh, ổn định, không lag.","[""Công việc OK"",""Nhanh"",""Ổn định""]","[]","true","2024-10-15"
"rv-bulk-49-9","psu-rm650e","user-rv-bulk-49-9","Phúc An","5","Hàng chính hãng, yên tâm","Hàng chính hãng, tem nhãn đầy đủ. Bảo hành rõ ràng. Mua ở đây yên tâm.","[""Chính hãng"",""Bảo hành"",""Tin cậy""]","[]","true","2024-06-01"
"rv-bulk-50-0","case-4000d","user-rv-bulk-50-0","Công Minh","4","Rất hài lòng","Sản phẩm chất lượng, đúng như mô tả. Giao hàng nhanh. Sẽ ủng hộ tiếp.","[""Chất lượng tốt"",""Đúng mô tả"",""Ship nhanh""]","[]","true","2024-03-18"
"rv-bulk-50-1","case-4000d","user-rv-bulk-50-1","Đức Anh","5","Đáng đồng tiền","Hiệu năng xứng đáng với giá tiền. Chạy ổn định, không lỗi vặt.","[""Giá/hiệu năng tốt"",""Ổn định""]","[""Hộp hơi xấu""]","true","2024-09-15"
"rv-bulk-50-2","case-4000d","user-rv-bulk-50-2","Gia Bảo","4","Recommend cho mọi người","Đã giới thiệu cho 3 người bạn mua cùng sản phẩm. Ai cũng hài lòng.","[""Tin cậy"",""Recommend""]","[]","true","2024-06-01"
"rv-bulk-50-3","case-4000d","user-rv-bulk-50-3","Hải Đăng","5","5 sao xứng đáng","Dùng 3 tháng, hoạt động perfect. Không có gì phải phàn nàn.","[""Bền bỉ"",""Hoạt động tốt""]","[]","true","2024-09-15"
"rv-bulk-50-4","case-4000d","user-rv-bulk-50-4","Khánh Duy","4","Upgrade đáng giá","Nâng cấp từ đời cũ lên sản phẩm này: khác biệt rõ rệt. Worth it.","[""Upgrade đáng giá"",""Hiệu năng tăng""]","[""Giá hơi cao""]","true","2024-05-20"
"rv-bulk-50-5","case-4000d","user-rv-bulk-50-5","Lê Hoàng","5","Build quality tốt","Chất lượng build tốt, packaging cẩn thận. Warranty card đầy đủ.","[""Build quality"",""Packaging tốt"",""Warranty""]","[]","true","2024-06-15"
"rv-bulk-50-6","case-4000d","user-rv-bulk-50-6","Minh Trí","4","Chạy mát, yên tĩnh","Nhiệt độ hoạt động tốt, không ồn. Phù hợp cho build silent.","[""Chạy mát"",""Yên tĩnh""]","[]","true","2024-01-15"
"rv-bulk-50-7","case-4000d","user-rv-bulk-50-7","Nhật Hào","5","Gaming mượt mà","Chơi game mượt mà, FPS ổn định, không drop frame. Rất hài lòng.","[""FPS ổn định"",""Mượt mà""]","[]","true","2024-10-15"
"rv-bulk-50-8","case-4000d","user-rv-bulk-50-8","Phúc An","4","Phục vụ công việc tốt","Dùng cho công việc hàng ngày: nhanh, ổn định, không lag.","[""Công việc OK"",""Nhanh"",""Ổn định""]","[]","true","2024-03-25"
"rv-bulk-50-9","case-4000d","user-rv-bulk-50-9","Quang Vinh","5","Hàng chính hãng, yên tâm","Hàng chính hãng, tem nhãn đầy đủ. Bảo hành rõ ràng. Mua ở đây yên tâm.","[""Chính hãng"",""Bảo hành"",""Tin cậy""]","[]","true","2024-07-10"
"rv-bulk-51-0","case-o11d-evo","user-rv-bulk-51-0","Đức Anh","4","Rất hài lòng","Sản phẩm chất lượng, đúng như mô tả. Giao hàng nhanh. Sẽ ủng hộ tiếp.","[""Chất lượng tốt"",""Đúng mô tả"",""Ship nhanh""]","[]","true","2024-10-22"
"rv-bulk-51-1","case-o11d-evo","user-rv-bulk-51-1","Gia Bảo","5","Đáng đồng tiền","Hiệu năng xứng đáng với giá tiền. Chạy ổn định, không lỗi vặt.","[""Giá/hiệu năng tốt"",""Ổn định""]","[""Hộp hơi xấu""]","true","2024-05-12"
"rv-bulk-51-2","case-o11d-evo","user-rv-bulk-51-2","Hải Đăng","4","Recommend cho mọi người","Đã giới thiệu cho 3 người bạn mua cùng sản phẩm. Ai cũng hài lòng.","[""Tin cậy"",""Recommend""]","[]","true","2024-03-25"
"rv-bulk-51-3","case-o11d-evo","user-rv-bulk-51-3","Khánh Duy","5","5 sao xứng đáng","Dùng 3 tháng, hoạt động perfect. Không có gì phải phàn nàn.","[""Bền bỉ"",""Hoạt động tốt""]","[]","true","2024-07-01"
"rv-bulk-51-4","case-o11d-evo","user-rv-bulk-51-4","Lê Hoàng","4","Upgrade đáng giá","Nâng cấp từ đời cũ lên sản phẩm này: khác biệt rõ rệt. Worth it.","[""Upgrade đáng giá"",""Hiệu năng tăng""]","[""Giá hơi cao""]","true","2024-04-02"
"rv-bulk-51-5","case-o11d-evo","user-rv-bulk-51-5","Minh Trí","5","Build quality tốt","Chất lượng build tốt, packaging cẩn thận. Warranty card đầy đủ.","[""Build quality"",""Packaging tốt"",""Warranty""]","[]","true","2024-07-01"
"rv-bulk-51-6","case-o11d-evo","user-rv-bulk-51-6","Nhật Hào","4","Chạy mát, yên tĩnh","Nhiệt độ hoạt động tốt, không ồn. Phù hợp cho build silent.","[""Chạy mát"",""Yên tĩnh""]","[]","true","2024-03-25"
"rv-bulk-51-7","case-o11d-evo","user-rv-bulk-51-7","Phúc An","5","Gaming mượt mà","Chơi game mượt mà, FPS ổn định, không drop frame. Rất hài lòng.","[""FPS ổn định"",""Mượt mà""]","[]","true","2024-09-01"
"rv-bulk-51-8","case-o11d-evo","user-rv-bulk-51-8","Quang Vinh","4","Phục vụ công việc tốt","Dùng cho công việc hàng ngày: nhanh, ổn định, không lag.","[""Công việc OK"",""Nhanh"",""Ổn định""]","[]","true","2024-01-22"
"rv-bulk-51-9","case-o11d-evo","user-rv-bulk-51-9","Sơn Tùng","5","Hàng chính hãng, yên tâm","Hàng chính hãng, tem nhãn đầy đủ. Bảo hành rõ ràng. Mua ở đây yên tâm.","[""Chính hãng"",""Bảo hành"",""Tin cậy""]","[]","true","2024-03-18"
"rv-bulk-52-0","cool-ak400","user-rv-bulk-52-0","Gia Bảo","4","Rất hài lòng","Sản phẩm chất lượng, đúng như mô tả. Giao hàng nhanh. Sẽ ủng hộ tiếp.","[""Chất lượng tốt"",""Đúng mô tả"",""Ship nhanh""]","[]","true","2024-09-15"
"rv-bulk-52-1","cool-ak400","user-rv-bulk-52-1","Hải Đăng","5","Đáng đồng tiền","Hiệu năng xứng đáng với giá tiền. Chạy ổn định, không lỗi vặt.","[""Giá/hiệu năng tốt"",""Ổn định""]","[""Hộp hơi xấu""]","true","2024-10-01"
"rv-bulk-52-2","cool-ak400","user-rv-bulk-52-2","Khánh Duy","4","Recommend cho mọi người","Đã giới thiệu cho 3 người bạn mua cùng sản phẩm. Ai cũng hài lòng.","[""Tin cậy"",""Recommend""]","[]","true","2024-05-01"
"rv-bulk-52-3","cool-ak400","user-rv-bulk-52-3","Lê Hoàng","5","5 sao xứng đáng","Dùng 3 tháng, hoạt động perfect. Không có gì phải phàn nàn.","[""Bền bỉ"",""Hoạt động tốt""]","[]","true","2024-04-15"
"rv-bulk-52-4","cool-ak400","user-rv-bulk-52-4","Minh Trí","4","Upgrade đáng giá","Nâng cấp từ đời cũ lên sản phẩm này: khác biệt rõ rệt. Worth it.","[""Upgrade đáng giá"",""Hiệu năng tăng""]","[""Giá hơi cao""]","true","2024-02-28"
"rv-bulk-52-5","cool-ak400","user-rv-bulk-52-5","Nhật Hào","5","Build quality tốt","Chất lượng build tốt, packaging cẩn thận. Warranty card đầy đủ.","[""Build quality"",""Packaging tốt"",""Warranty""]","[]","true","2024-01-15"
"rv-bulk-52-6","cool-ak400","user-rv-bulk-52-6","Phúc An","4","Chạy mát, yên tĩnh","Nhiệt độ hoạt động tốt, không ồn. Phù hợp cho build silent.","[""Chạy mát"",""Yên tĩnh""]","[]","true","2024-07-20"
"rv-bulk-52-7","cool-ak400","user-rv-bulk-52-7","Quang Vinh","5","Gaming mượt mà","Chơi game mượt mà, FPS ổn định, không drop frame. Rất hài lòng.","[""FPS ổn định"",""Mượt mà""]","[]","true","2024-02-28"
"rv-bulk-52-8","cool-ak400","user-rv-bulk-52-8","Sơn Tùng","4","Phục vụ công việc tốt","Dùng cho công việc hàng ngày: nhanh, ổn định, không lag.","[""Công việc OK"",""Nhanh"",""Ổn định""]","[]","true","2024-06-15"
"rv-bulk-52-9","cool-ak400","user-rv-bulk-52-9","Thanh Bình","5","Hàng chính hãng, yên tâm","Hàng chính hãng, tem nhãn đầy đủ. Bảo hành rõ ràng. Mua ở đây yên tâm.","[""Chính hãng"",""Bảo hành"",""Tin cậy""]","[]","true","2024-01-22"
"rv-bulk-53-0","cool-lf2-360","user-rv-bulk-53-0","Hải Đăng","4","Rất hài lòng","Sản phẩm chất lượng, đúng như mô tả. Giao hàng nhanh. Sẽ ủng hộ tiếp.","[""Chất lượng tốt"",""Đúng mô tả"",""Ship nhanh""]","[]","true","2024-09-01"
"rv-bulk-53-1","cool-lf2-360","user-rv-bulk-53-1","Khánh Duy","5","Đáng đồng tiền","Hiệu năng xứng đáng với giá tiền. Chạy ổn định, không lỗi vặt.","[""Giá/hiệu năng tốt"",""Ổn định""]","[""Hộp hơi xấu""]","true","2024-02-03"
